,Unnamed: 0,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,위도,경도
1282,1850,3230000.0,3.23e+17,19910218.0,,1.0,영업/정상,0.0,정상,,,,,02-402-5746,0.0,,서울특별시 송파구 가락동 190-6번지 무영빌딩,서울특별시 송파구 동남로18길 23 무영빌딩 (가락동),5783.0,영국동물병원,,
1283,1851,3200000.0,3.2e+17,20120120.0,,1.0,영업/정상,0.0,정상,,,,,02-880-8661,1963.64,,서울특별시 관악구 신림동 149,서울특별시 관악구 관악로 1 (신림동 서울대학교),8826.0,서울대학교 수의과대학 동물병원,,
1284,1852,3110000.0,3.11e+17,20050816.0,,1.0,영업/정상,0.0,정상,,,,,306-8575,0.0,,서울특별시 은평구 증산동 174-6번지 103호,서울특별시 은평구 증산로 267 103호 (증산동),3500.0,한수24시동물병원,,
1285,1854,3220000.0,3.22e+17,20180601.0,,1.0,영업/정상,0.0,정상,,,,,02-454-8275,0.0,,서울특별시 강남구 삼성동 10-25 대호빌딩 1층,서울특별시 강남구 봉은사로57길 59 대호빌딩 1층 (삼성동),6092.0,혜민동물병원,,
1286,1855,3180000.0,3.18e+17,20100422.0,,1.0,영업/정상,0.0,정상,,,,,845-0780,0.0,,서울특별시 영등포구 신길동 214-55 2층,서울특별시 영등포구 도신로 186 (신길동2층),,온누리 종합동물병원,,
1287,1856,3180000.0,3.18e+17,20170216.0,,1.0,영업/정상,0.0,정상,,,,,02-2635-2475,,,서울특별시 영등포구 당산동5가 11-30 12층,서울특별시 영등포구 양평로 5 12층 (당산동5가 성원빌딩),7214.0,이든동물의료센터,,
1288,1857,3060000.0,3.06e+17,20210114.0,,1.0,영업/정상,0.0,정상,,,,,,32.0,,서울특별시 중랑구 중화동 305-44 유정빌딩 201동,서울특별시 중랑구 봉화산로 39-1 유정빌딩 2층 201호 (중화동),2017.0,골드퍼피&실버캣,,
1289,1858,3240000.0,3.24e+17,20210517.0,,1.0,영업/정상,0.0,정상,,,,,02-426-7979,,,서울특별시 강동구 강일동 75-10 골드프라자 202-203호,서울특별시 강동구 아리수로93나길 60 골드프라자 202-203호 (강일동),5415.0,메이플 동물의료센터,,
1290,1859,3150000.0,3.15e+17,20200616.0,,1.0,영업/정상,0.0,정상,,,,,02-2235-1533,,,서울특별시 강서구 등촌동 680 한울빌딩,서울특별시 강서구 강서로62길 10 한울빌딩 1층 (등촌동),7583.0,차지우동물병원,,
1291,1860,3210000.0,3.21e+17,20181109.0,,1.0,영업/정상,0.0,정상,,,,,02-593-7575,232.47,,서울특별시 서초구 반포동 106-13 신화빌딩,서울특별시 서초구 사평대로20길 3 신화빌딩 1층 (반포동),6576.0,이을반려동물케어센터,,
1292,1861,3200000.0,3.2e+17,20030703.0,,1.0,영업/정상,0.0,정상,,,,,02-837-8875,0.0,,서울특별시 관악구 신림동 564-3,서울특별시 관악구 남부순환로 1429 (신림동),8766.0,러브펫종합동물병원,,
1293,1862,3030000.0,3.03e+17,20210624.0,,1.0,영업/정상,0.0,정상,,,,,02-6454-6182,0.0,,서울특별시 성동구 행당동 377 서울숲 더샵 4층,서울특별시 성동구 왕십리로 241 4층 (행당동 서울숲 더샵),4765.0,바우라움동물병원,,
1294,1863,3130000.0,3.13e+17,20130617.0,,1.0,영업/정상,0.0,정상,,,,,02-338-2475,18.4,,서울특별시 마포구 서교동 494,서울특별시 마포구 양화로 72 효성해링턴타워 101동 제1층 121122호 (서교동),4044.0,아이엠 동물병원,,
1295,1864,3010000.0,3.01e+17,20200625.0,,1.0,영업/정상,0.0,정상,,,,,02-2253-2233,,,서울특별시 중구 황학동 1596,서울특별시 중구 난계로 197 124층 (황학동),4574.0,웰튼동물의료센터,,
1296,1865,3210000.0,3.21e+17,20160725.0,,1.0,영업/정상,0.0,정상,,,,,02-525-3102,211.57,,서울특별시 서초구 방배동 442-3 대광빌딩 12층,서울특별시 서초구 동작대로 36 12층 (방배동 대광빌딩),6691.0,VIP동물의료센터 서초동작점,,
1297,1866,3130000.0,3.13e+17,20160104.0,,1.0,영업/정상,0.0,정상,,,,,02-715-0075,0.0,,서울특별시 마포구 용강동 494-68,서울특별시 마포구 대흥로 24 (용강동 서강빌딩(1~2층)),4162.0,닥터 호오 동물병원,,
1298,1869,3100000.0,3.1e+17,20180329.0,,1.0,영업/정상,0.0,정상,,,,,02-972-6543,0.0,,서울특별시 노원구 중계동 509-2 홈플러스 지하 2층,서울특별시 노원구 동일로204가길 12 홈플러스 지하 2층 (중계동),1783.0,골드퍼피동물병원 중계점,,
1299,1870,3240000.0,3.24e+17,20200703.0,,1.0,영업/정상,0.0,정상,,,,,02-478-2208,,,서울특별시 강동구 길동 402-10 102호,서울특별시 강동구 천호대로191길 6 102호 (길동),5350.0,양지가축동물병원,,
1300,1871,3090000.0,3.09e+17,20200714.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 도봉구 창동 743-23,서울특별시 도봉구 마들로 548 102 103호 (창동),1408.0,블루핀동물병원,,
1301,1872,3190000.0,3.19e+17,20110209.0,,1.0,영업/정상,0.0,정상,,,,,02-817-8172,83.23,,서울특별시 동작구 상도1동 261,서울특별시 동작구 상도로 315 (상도1동),6970.0,정겨운동물병원,,
1302,1873,3090000.0,3.09e+17,20051021.0,,1.0,영업/정상,0.0,정상,,,,,955-2882,40.46,,서울특별시 도봉구 방학동 731 한화아파트 상가 105호,서울특별시 도봉구 방학로 187 105호 (방학동 한화아파트 상가),1383.0,유현동물병원,,
1303,1874,3220000.0,3.22e+17,20150623.0,,1.0,영업/정상,0.0,정상,,,,,557-1555,0.0,,서울특별시 강남구 역삼동 694-11 연안이씨빌딩 1층,서울특별시 강남구 선릉로 533 연안이씨빌딩 1층 (역삼동),6149.0,선릉동물병원,,
1304,1875,3140000.0,3.14e+17,20200723.0,,1.0,영업/정상,0.0,정상,,,,,02-2653-3335,87.0,,서울특별시 양천구 신정동 324-7 대림아크로빌 102호,서울특별시 양천구 목동서로 401 1층 102호 (신정동 대림아크로빌),8092.0,산책동물병원,,
1305,1876,3040000.0,3.04e+17,20050602.0,,1.0,영업/정상,0.0,정상,,,,,463-7075,0.0,,서울특별시 광진구 자양동 553-280,서울특별시 광진구 뚝섬로 504 (자양동),5085.0,이다종합동물병원,,
1306,1877,3140000.0,3.14e+17,20040922.0,,1.0,영업/정상,0.0,정상,,,,,2692-8255,97.7,,서울특별시 양천구 신월동 546-25,서울특별시 양천구 신월로 149 (신월동),8032.0,파란종합 동물병원,,
1307,1878,3000000.0,3e+17,20160211.0,,1.0,영업/정상,0.0,정상,,,,,722-8275,0.0,,서울특별시 종로구 통인동 147-7 씨에스코즈빌,서울특별시 종로구 자하문로 35-3 씨에스코즈빌 101호 (통인동),3040.0,광화문동물병원,,
1308,1879,3220000.0,3.22e+17,20110125.0,,1.0,영업/정상,0.0,정상,,,,,1577-6125,1002.5,,서울특별시 강남구 청담동 97 M빌딩,서울특별시 강남구 도산대로 445 M빌딩 2층 (청담동),6015.0,이리온동물의료원(청담점),,
1309,1881,3130000.0,3.13e+17,19960108.0,,1.0,영업/정상,0.0,정상,,,,,02-707-2340,0.0,,서울특별시 마포구 대흥동 337-41,서울특별시 마포구 대흥로 48 (대흥동),4159.0,용강동물병원,,
1310,1882,3220000.0,3.22e+17,20121115.0,,1.0,영업/정상,0.0,정상,,,,,511-6364,146.7,,서울특별시 강남구 역삼동 725-15 2층,서울특별시 강남구 논현로86길 22 2층 (역삼동),6223.0,백산동물병원,,
1311,1883,3220000.0,3.22e+17,20170106.0,,1.0,영업/정상,0.0,정상,,,,,02-549-0275,0.0,,서울특별시 강남구 신사동 587-13 1층 지하1층,서울특별시 강남구 도산대로 213 (신사동 1층 지하1층),6026.0,24시 스마트동물병원(신사본원),,
1312,1884,3210000.0,3.21e+17,20201012.0,,1.0,영업/정상,0.0,정상,,,,,02-6925-2225,164.9,,서울특별시 서초구 방배동 926-3,서울특별시 서초구 방배로19길 19 1층 (방배동),6682.0,서울종합동물병원방배,,
1313,1885,3180000.0,3.18e+17,20100623.0,,1.0,영업/정상,0.0,정상,,,,,833-7554,0.0,,서울특별시 영등포구 신길동 4824,서울특별시 영등포구 여의대방로 11 (신길동),7437.0,유석동물병원,,
1314,1886,3110000.0,3.11e+17,20200826.0,,1.0,영업/정상,0.0,정상,,,,,,216.9,,서울특별시 은평구 녹번동 28-1,서울특별시 은평구 통일로 665 (녹번동),3382.0,어울동물의료센터,,
1315,1888,3080000.0,3.08e+17,19920818.0,,1.0,영업/정상,0.0,정상,,,,,989-9552,76.0,,서울특별시 강북구 미아동 734-258 백운M빌딩,서울특별시 강북구 삼양로 190 백운M빌딩 1층 (미아동),1174.0,삼양동물병원,,
1316,1889,3040000.0,3.04e+17,20110602.0,,1.0,영업/정상,0.0,정상,,,,,450-9306,263.4,,서울특별시 광진구 능동 18-0,서울특별시 광진구 능동로 216 (능동),4991.0,서울어린이대공원동물병원,,
1317,1890,3160000.0,3.16e+17,20200909.0,,1.0,영업/정상,0.0,정상,,,,,220887578,0.0,,서울특별시 구로구 항동 128-14 와이제이프라자 104 204호,서울특별시 구로구 항동로3길 4 와이제이프라자 104 204호 (항동),8368.0,항동푸른숲동물병원,,
1318,1891,3230000.0,3.23e+17,20200915.0,,1.0,영업/정상,0.0,정상,,,,,02-402-3270,,,서울특별시 송파구 문정동 652-5 문정아이파크,서울특별시 송파구 법원로4길 6 문정아이파크 128-9호 (문정동),5855.0,동물병원알루,,
1319,1892,3050000.0,3.05e+17,20200916.0,,1.0,영업/정상,0.0,정상,,,,,02-2217-8930,0.0,,서울특별시 동대문구 답십리동 52-3,서울특별시 동대문구 전농로 80 1층 (답십리동),2606.0,아이원 동물병원,,
1320,1893,3140000.0,3.14e+17,20170410.0,,1.0,영업/정상,0.0,정상,,,,,02-2601-8875,168.5,,서울특별시 양천구 신정동 1182-11,서울특별시 양천구 중앙로 237 1층 (신정동),8073.0,24시 서울 탑 동물병원,,
1321,1894,3150000.0,3.15e+17,20150209.0,,1.0,영업/정상,0.0,정상,,,,,02-2662-8111,0.0,,서울특별시 강서구 마곡동 747 마곡엠밸리10단지 101호,서울특별시 강서구 마곡중앙1로 72 101호 (마곡동 마곡엠밸리10단지),7629.0,24시 강서 젠틀리동물의료센터,,
1322,1895,3180000.0,3.18e+17,20190814.0,,1.0,영업/정상,0.0,정상,,,,,02-2634-8275,0.0,,서울특별시 영등포구 영등포동4가 442 타임스퀘어,서울특별시 영등포구 영중로 15 타임스퀘어 지하층 B104호 (영등포동4가),7305.0,러브펫 동물병원,,
1323,1897,3210000.0,3.21e+17,20190718.0,,1.0,영업/정상,0.0,정상,,,,,02-6949-3038,250.37,,서울특별시 서초구 반포동 739-32 제이디 빌딩,서울특별시 서초구 강남대로79길 32 제이디 빌딩 1층 (반포동),6542.0,V+care 동물병원,,
1324,1898,3220000.0,3.22e+17,20200812.0,,1.0,영업/정상,0.0,정상,,20201228.0,20210228.0,20210205.0,02-571-4478,,,서울특별시 강남구 도곡동 517-3 보석빌딩 202호,서울특별시 강남구 논현로28길 37 보석빌딩 202호 (도곡동),6301.0,대성동물약품병원,,
1325,1899,3220000.0,3.22e+17,20200416.0,,1.0,영업/정상,0.0,정상,,,,,02-335-3333,0.0,,서울특별시 강남구 청담동 76-12 103호,서울특별시 강남구 학동로81길 9 103호 (청담동),6074.0,우리동생 동물병원,,
1326,1900,3230000.0,3.23e+17,20200825.0,,1.0,영업/정상,0.0,정상,,,,,02-443-6933,,,서울특별시 송파구 오금동 151-1 재상빌딩,서울특별시 송파구 동남로 282 재상빌딩 1층 (오금동),5740.0,채움동물의료센터,,
1327,1901,3210000.0,3.21e+17,20111208.0,,1.0,영업/정상,0.0,정상,,,,,02-3476-3535,32.32,,서울특별시 서초구 반포동 20-51 베리스타운102/108호,서울특별시 서초구 사평대로45길 10-25 (반포동),6544.0,반포자이동물병원,,
1328,1902,3220000.0,3.22e+17,20001028.0,,1.0,영업/정상,0.0,정상,,,,,02-545-8575,0.0,,서울특별시 강남구 논현동 90-6 로이빌딩,서울특별시 강남구 학동로 235 로이빌딩 (논현동),6053.0,강남25동물병원,,
1329,1903,3210000.0,3.21e+17,20210517.0,,1.0,영업/정상,0.0,정상,,,,,02-2039-9780,53.3,,서울특별시 서초구 잠원동 72-2 반원상가,서울특별시 서초구 신반포로23길 30 반원상가 1층 109호 (잠원동),6510.0,파파동물병원,,
1330,1905,3140000.0,3.14e+17,20070327.0,,1.0,영업/정상,0.0,정상,,,,,02-2652-1865,40.0,,서울특별시 양천구 신정동 117-37,서울특별시 양천구 신목로 78 (신정동),8009.0,리더스 동물병원,,
1331,1906,3220000.0,3.22e+17,20140404.0,,1.0,영업/정상,0.0,정상,,,,,269257021,238.5,,서울특별시 강남구 청담동 47 노블레스타워,서울특별시 강남구 삼성로133길 3 노블레스타워 지하1층 (청담동),6068.0,아이윌24시동물병원,,
1332,1907,3230000.0,3.23e+17,20200311.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 송파구 송파동 98-4 아이앤비빌딩,서울특별시 송파구 가락로 140 아이앤비빌딩 2층 201호 (송파동),5676.0,라온펫동물병원,,
1333,1908,3090000.0,3.09e+17,20190905.0,,1.0,영업/정상,0.0,정상,,,,,955-6530,,,서울특별시 도봉구 도봉동 636-12 킴스타워,서울특별시 도봉구 마들로 664 킴스타워 2층 (도봉동),1330.0,이n김동물병원,,
1334,1909,3140000.0,3.14e+17,20181024.0,,1.0,영업/정상,0.0,정상,,,,,02-2647-1772,259.64,,서울특별시 양천구 목동 783-2,서울특별시 양천구 등촌로 58 (목동),7965.0,하니동물병원,,
1335,1911,3180000.0,3.18e+17,20160303.0,,1.0,영업/정상,0.0,정상,,,,,02-571-8275,0.0,,서울특별시 영등포구 영등포동 423-44 1층,서울특별시 영등포구 경인로 832 1층 (영등포동 대성빌딩),7306.0,경인동물의료센터,,
1336,1912,3050000.0,3.05e+17,20140527.0,,1.0,영업/정상,0.0,정상,,,,,02-6242-7500,0.0,,서울특별시 동대문구 휘경동 267-84,서울특별시 동대문구 망우로 66 (휘경동),2496.0,하나동물병원,,
1337,1913,3100000.0,3.1e+17,20150522.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 노원구 공릉동 576-23,서울특별시 노원구 동일로 1025-1 (공릉동),1858.0,메인동물메디컬센터,,
1338,1914,3210000.0,3.21e+17,20180409.0,,1.0,영업/정상,0.0,정상,,,,,583-7580,129.6,,서울특별시 서초구 방배동 871-3 동오빌딩,서울특별시 서초구 서초대로15길 8-10 동오빌딩 1층 (방배동),6571.0,HELP 유기동물 의료센터,,
1339,1918,3020000.0,3.02e+17,20110315.0,,1.0,영업/정상,0.0,정상,,,,,792-5455,119.42,,서울특별시 용산구 이촌동 300-23 한강맨션상가 105호,서울특별시 용산구 이촌로 248 105호 (이촌동 한강맨션),4426.0,(주)이상윤동물병원,,
1340,1920,3220000.0,3.22e+17,20210401.0,,1.0,영업/정상,0.0,정상,,,,,02-511-7522,0.0,,서울특별시 강남구 청담동 46 베디베로스퀘어,서울특별시 강남구 삼성로133길 7 베디베로스퀘어 2층 (청담동),6068.0,VIP동물한방재활의학센터,,
1341,1921,3100000.0,3.1e+17,20060127.0,,1.0,영업/정상,0.0,정상,,,,,952-6426,47.2,,서울특별시 노원구 중계동 413-9 두림빌딩 102호,서울특별시 노원구 덕릉로 589 두림빌딩 102호 (중계동),1708.0,엘케이동물병원,,
1342,1922,3160000.0,3.16e+17,20200515.0,,1.0,영업/정상,0.0,정상,,,,,02-2636-7645,0.0,,서울특별시 구로구 구로동 631-23 서울반려동물교육센터,서울특별시 구로구 경인로 472 서울반려동물교육센터 (구로동),8278.0,서울동물복지지원센터 동물병원(구로),,
1343,1923,3240000.0,3.24e+17,20100430.0,,1.0,영업/정상,0.0,정상,,,,,02-457-0075,139.7,,서울특별시 강동구 둔촌동 486-7 준영빌딩,서울특별시 강동구 양재대로 1410 준영빌딩 (둔촌동),5363.0,서울동물메디컬센터,,
1344,1924,3140000.0,3.14e+17,19900130.0,,1.0,영업/정상,0.0,정상,,,,,2693-8883,1.0,,서울특별시 양천구 신월동 501-12,서울특별시 양천구 중앙로 295 (신월동),8028.0,우신동물병원,,
1345,1925,3220000.0,3.22e+17,20140218.0,,1.0,영업/정상,0.0,정상,,,,,5011139,33.67,,서울특별시 강남구 대치동 623 69-1호,서울특별시 강남구 남부순환로 2921 1층 69-1호 (대치동),6280.0,대치성심동물병원,,
1346,1926,3100000.0,3.1e+17,20160211.0,,1.0,영업/정상,0.0,정상,,,,,02-932-0075,313.56,,서울특별시 노원구 상계동 318-2 (주)노원24시동물의료센터 2 4층,서울특별시 노원구 노원로 408 (주)노원24시동물의료센터 2 4층 (상계동),1704.0,한국동물암센터,,
1347,1927,3100000.0,3.1e+17,20201030.0,,1.0,영업/정상,0.0,정상,,,,,070-4351-3854,0.0,,서울특별시 노원구 상계동 318-2 (주)노원24시동물의료센터 3층,서울특별시 노원구 노원로 408 (주)노원24시동물의료센터 3층 (상계동),1704.0,앤(N)고양이병원,,
1348,1929,3220000.0,3.22e+17,20110727.0,,1.0,영업/정상,0.0,정상,,,,,512-3331,388.6,,서울특별시 강남구 논현동 277-21 미래빌딩 1~3층,서울특별시 강남구 봉은사로 315 미래빌딩 1~3층 (논현동),6103.0,중앙동물메디컬센터,,
1349,1930,3160000.0,3.16e+17,20151203.0,,1.0,영업/정상,0.0,정상,,,,,02-2611-5223,0.0,,서울특별시 구로구 궁동 170-11 2층,서울특별시 구로구 오리로 1286 2층 (궁동),8255.0,365 마음동물병원,,
1350,1931,3030000.0,3.03e+17,20070725.0,,1.0,영업/정상,0.0,정상,,,,,02-3395-7975,240.0,,서울특별시 성동구 행당동 318-36,서울특별시 성동구 고산자로 207 (행당동),4714.0,24시센트럴동물메디컬센터,,
1351,1932,3140000.0,3.14e+17,20190828.0,,1.0,영업/정상,0.0,정상,,,,,02-2642-7588,0.0,,서울특별시 양천구 신정동 1007-10,서울특별시 양천구 목동로 161 (신정동),8023.0,우리들동물메디컬센터,,
1352,1933,3170000.0,3.17e+17,20030711.0,,1.0,영업/정상,0.0,정상,,,,,894-3030,0.0,,서울특별시 금천구 시흥동 837-37,서울특별시 금천구 독산로 58 (시흥동),8573.0,제일종합동물병원,,
1353,1934,3020000.0,3.02e+17,20161215.0,,1.0,영업/정상,0.0,정상,,,,,02-793-0075,248.47,,서울특별시 용산구 이촌동 302-88 지상1층 101호,서울특별시 용산구 이촌로64길 24 지상1층 101호 (이촌동),4427.0,24시 시유동물메디컬센터,,
1354,1935,3110000.0,3.11e+17,20130225.0,,1.0,영업/정상,0.0,정상,,,,,02-387-7582,0.0,,서울특별시 은평구 응암동 91-5,서울특별시 은평구 은평로 93 (응암동),3461.0,24시스마트동물메디컬센터,,
1355,1936,3040000.0,3.04e+17,20210427.0,,1.0,영업/정상,0.0,정상,,,,,02-2039-9930,101.56,,서울특별시 광진구 자양동 612-56,서울특별시 광진구 자양로15길 30 1층 (자양동),5055.0,우주동물병원,,
1356,1937,3100000.0,3.1e+17,20130716.0,,1.0,영업/정상,0.0,정상,,,,,919-0075,0.0,,서울특별시 노원구 상계동 318-2 (주)노원24시동물의료센터 1층,서울특별시 노원구 노원로 408 (주)노원24시동물의료센터 1층 (상계동),1704.0,주식회사 노원24시동물의료센터,,
